rank,cluster_id,question
3150,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기존 방식과의 차이점, 진행과정에서 했던 행동과 생각 그리고 결과에 대해 최대한 구체적으로 작성해 주십시오(1000자)"
3151,1,"인생에서 가장 열정을 쏟았던 경험 또는 새로운 분야에 대한 치열한 도전 경험은 무엇이며, 그 경험을 통해 성취한 바를 서술해주시기 바랍니다.(800자)"
3152,1,"학창 시절 결과적으로 좋았던 선택과 좋지 않았던 선택은 각각 무엇이었으며, 그렇게 생각하는 이유를 설명해 주십시오. (1300 Bytes, 600자 이내)"
3153,1,지금까지 살아오면서 기대 이상의 큰 성과를 창출한 경험을 기술해 주세요.
3154,1,본인이 스스로 도전적인 목표를 설정하고 목표 달성을 위해 노력했던 사례와 그 결과를 기술해 주십시오. [ 400자 이상 1000자 이내
3155,1,[경험의 결과] (200자 이내) 본인의 노력으로 얻은 성과를 구체적으로 작성해 주십시오.
3156,1,"[경험의 상황과 본인의 역할] (200자 이내) 언제, 어디에서 가지게 된 경험이었습니까?"
3157,1,어떤 문제 의식을 가졌습니까? 그러한 문제의식을 가지게 된 계기는 무엇입니까?
3158,1,(400자 이내) 어떤 방식으로 문제를 해결하였나요? 해결과정에서 어려움은 없었습니까?
3159,1,본인의 노력으로 개선된 결과를 구체적으로 작성해 주십시오.
3160,1,4-5)[경험의 결과] (200자 이내) 본인의 노력을 통해 얻은 성과를 구체적으로 작성해 주십시오.
3161,1,능력을 개발하기 위하여 어떠한 노력을 하였습니까?
3162,1,"본인의 단점 중 현재까지 극복하지 못한 단점 2가지를 말하고, 극복하지 못한 이유를 기술하시오"
3163,1,신의 인생관에 따라 행동하여 좋은 결과를 만들었던 사례는 무엇입니까?
3164,1,"본인의 인생에서 가장 큰 성취의 경험과 실패의 경험을 적고, 그 경험을 통하여 본인이 느끼고 배운 점에 대하여 자유롭게 기술해주시기 바랍니다."
3165,1,"어떠한 일에 가장 크게 몰입해서 ‘재미있게’ 했던 경험에 대해 기술하세요. - 몰입하게 된 배경 또는 이유, 그 과정에서 얻은 점과 잃은 점 - 전공 분야 관련 학업에 대한 몰입 경험은 제외 - 될 수 있으면 최근 5년 이내에 했던 경험으로 기재 (1000 자 10 단락 이내)"
3166,1,"주어진 자원(시간/비용)만으로 달성할 수 없을 것 같은 일을 기존의 방식과 다른 방식으로 시도하거나 본인이 주도해서 과감히 추진했던 경험에 관해 기술하세요. - 기존의 방식 = 통상적/상식적인 수준에서 할 수 있는 방식 - 경험의 개수가 복수인 경우, 가장 의미 있는 경험 최대 2가지만 기술 (1000 자 10 단락 이내)"
3167,1,"지금까지 살면서 가장 높은 수준으로 목표를 설정했던 경험에 관해 기술하세요. (아래의 요소 반드시 포함) - 목표 수준과 그러한 목표를 설정한 이유 - 목표 달성을 위한 과정상의 난관 및 그것을 도전/극복한 방법 - 최종 결과 및 성공/실패 원인, 그 과정에서 배운 점 *될 수 있으면 최근 5년 이내에 했던 중/장기 경험으로 기재 (1000 자 10 단락 이내)"
3168,1,지금까지 이룬 가장 큰 성취 3가지 100자
3169,1,자신이 가장 강한의지를 불태웠었던 경험과 그 결과에 대해 기술하시오. 500자
3170,1,"최근 자신이 가장 힘들었던 경험은 무엇이었으며, 어떻게 극복하였는지 기술하시오. 500자"
3171,1,"귀하의 삶의 핵심가치 (좌우명)를 쓰고, 그 가치를 지키기 위해 노력한 경험이나, 그로 인해 손해 본 경험이 있다면 설명하여 주십시오."
3172,1,"귀하가 살아오는 동안 내렸던 가장 어려운 의사결정은 어떤 것이었으며, 그 결정과정과 결과를 설명하여 주십시오."
3173,1,귀하 본인의 노력으로 이룩한 가장 큰 성공과 본인이 겪었던 가장 큰 실패에 대해 성공 요인과 실패 원인에 대해 설명하여 주십시오.
3174,1,살아오면서 힘든 일을 겪게 될 때 힘이 되는 말이나 경험 등을 이유와 함께 기술하시오
3175,1,가장 의미 있었던 경험과 그 경험이 자신의 삶에 미친 영향
3176,1,창의성을 발휘한 사례와 성과에 대하여 구체적으로 기술해 주시기 바랍니다.
3177,1,"본인을 크게 변화시켰던 특별한 경험과, 이를 통해 배운 점이 무엇인지 구체적으로 작성해 주시기 바랍니다."
3178,1,다른 사람과 차별화된 자기 계발 경험 (1200 Byte)
3179,1,본인이 이룬 가장 큰 성취경험과 실패경험에 대하여 (자기소개서 작성 가이드 500자)
3180,1,나만의 관심과 열정을 가지고 했던 경험 중 가장 기억에 남는 것을 구체적으로 기술하시오
3181,1,[Challenge] 스스로 도전적인 목표를 설정한 적이 있는가? 이를 성취 혹은 실패했던 경험을 서술하시오. (1000)
3182,1,[Change] 큰 변화를 시도한 경험이 있는가? 그 계기는 무엇이었으며 변화를 통해 얻은 것이 무엇인지 서술하시오. (1000)
3183,1,목표하는 삶은 무엇이며 그것을 위해 어떤 노력을 해왔는지 자신의 인생 스토리를 소개해 주십시오. (1000)
3184,1,"예상치 못한 문제의 발생으로 계획대로 일이 진행되지 않았을 때, 책임감을 가지고 적극적으로 문제를 해결한 경험과, 그 경험을 통해 얻은 것은 무엇인지 구체적으로 기술해 주십시오.(500)"
3185,1,본인의 장점과 단점은 무엇입니까? 그리고 단점을 극복하기 위해 어떤 노력을 하고 계십니까?
3186,1,"예상치 못했던 문제로 인해 일이 계획대로 진행되지 않았을 때, 책임감을 가지고 적극적으로 끝까지 업무를 수행하여 성공적으로 수행하였거나, 또는 실패한 경험에 대해 서술해 주십시오."
3187,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기존방식과의 차이점을 설명하시오."
3188,1,"자신의 성장과정 중 생각의 전환을 가져온 사건과 그 사건으로 본인은 어떤 영향을 받았는지 구체적으로 기술하여 주시기 바랍니다. [1,000byte이내]"
3189,1,신한은행 입행을 위해 노력했던 내용과 그 결과 등에 대해 기술해 주세요. 1000자
3190,1,본인의 희생이나 남다른 열정으로 다른 사람을 감동시킨 일 중 가장 기억에 남는 것을 구체적으로 기술 해주세요.
3191,1,귀하가 ‘현장중심’적인 생각을 통하여 성취했던 경험 혹은 실패했던 경험을 기술하십시오. (600자)
3192,1,본인이 저질렀던 가장 큰 실수와 그 실수를 다시 하지 않기 위해 노력한 경험에 대하여 기술해 주십시오.
3193,1,해당 활동의 결과와 이를 통해 본인이 배운 점은 무엇인지 상세히 기술해 주십시오. (400자 이내)
3194,1,당시 본인이 맡은 역할을 보다 더 잘하기 위해 어떤 노력을 기울였는지 상세히 기술해 주십시오. (400자 이내)
3195,1,그러한 노력으로 인해 어떤 결과가 나타났는지 기술해 주십시오. (200자 이내)
3196,1,"당시 어떤 행동을 했는지, 그리고 결과는 어떠했는지 상세히 기술해 주십시오. (400자 이내)"
3197,1,자신의 전문성을 발휘하여 문제를 해결했던 당시의 상황과 해결방법에 대해 상세히 기술해 주십시오. (400자 이내)
3198,1,당신의 생각이나 의도를 효과적으로 전달하기 위하여 당신이 사용한 방법이 무엇이었고 그 결과는 어떠했는지 상세히 기술해 주십시오. (400자 이내)
3199,1,당시의 경험을 통해 깨달은 점이 있다면 무엇이었는지 간략하게 기술해 주십시오. (200자 이내)
3200,1,"처음 프로그래밍을 시작한 시기와, 언제부터 프로그래밍에 재미를 느끼게 되었는지를 각각 기술하여 주세요(500)"
3201,1,"온라인 사이트나 모바일앱 등을 활용하여 자신의 라이프스타일이 크게 개선된 경험이 있나요? ① 사용 경험, ② 온라인 사이트나 모바일 앱에 대한 추가 개선 아이디어 등을 포함하여 구체적으로 작성해 주세요.(1000자)"
3202,1,"예상치 못한 문제의 발생으로 계획대로 일이 진행되지 않았을 때, 책임감을 가지고 적극적으로 문제를 해결한 경험과, 그 경험을 통해 얻은 것은 무엇인지 구체적으로 기술해 주십시오.(700자)"
3203,1,본인의 경험 중 지원한 직무와 관련하여 가장 특별하고 인상 깊었던 경험에 대해 구체적으로 기술해 주십시오.(700자)
3204,1,1순위로 선택한 역량(자기개발)을 발휘한 사례를 경험 중심으로 작성해 주세요.
3205,1,가장 열정적으로 몰입했던 일
3206,1,"자신에게 주어졌던 일 중 가장 어려웠던 경험은 무엇이었습니까? 그 일을 하게 된 이유와 그때 느꼈던 감정, 진행하면서 가장 어려웠던 점과 그것을 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. 1000"
3207,1,"자신에게 주어졌던 일 중 가장 어려웠던 경험은 무엇이었습니까? 그 일을 하게 된 이유와 그때 느꼈던 감정, 진행하면서 가장 어려웠던 점과 그것을 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자)"
3208,1,"이제까지 가장 강하게 소속감을 느꼈던 조직은 무엇이었으며, 그 조직의 발전을 위해 헌신적으로 노력했던 것 중 가장 기억에 남는 경험을 무엇입니까? 개인적으로 더 많은 노력을 기울였던 일과 그 때 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자)"
3209,1,"자신에게 요구된 것보다 더 높은 목표를 스스로 세워 시도했던 경험 주 가장 기억에 남는 것은 무엇입니까? 목표 달성 과정에서 아쉬웠던 점이나 그 때 느꼈던 자신의 한계는 무엇이고, 이를 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자)"
3210,1,"대학생활 중, 어려움을 극복했던 경험을 구체적으로 작성해 주세요. (1000자) ① 상황에 대한 설명, ② 어려움을 극복하기 위해 노력했던 과정 및 결과, ③ 해당 경험을 통해 배운 점 (1000자)"
3211,1,*[도전] 지금까지의 경험 중 도전적 목표를 제시하고 결과를 이루어냈던 경험을 작성해 주십시오. 또한 결과를 얻을 수 있었던 요인에 대해 작성해 주십시오.
3212,1,*[분석을 위한 정확한 업무처리] 지금까지의 경험 중 정확성과 관련된 자신의 사례를 작성해 주시기 바랍니다.
3213,1,"*[전략적 사고] 그 동안의 생활에서 자랑할 수 있는 목표가 어떤 것이 있었는지 말씀해 주시고, 그 목표를 달성하기 위해 어떤 방법을 활용했는지 작성해 주시기 바랍니다."
3214,1,최근 5년 동안에 귀하가 성취한 일 중에서 가장 자랑할 만한 것은 무엇입니까? 그것을 성취하기 위해 귀하는 어떤 일을 했습니까? (500자)
3215,1,기발하거나 창의적인 아이디어로 업무를 수행해내어 성공적으로 마무리했던 경험이 있으면 서술해주십시오. (500자)
3216,1,신한은행 입행을 위해 노력했던 내용과 그 결과 등에 대해 기술해 주세요. (2000 Bytes)
3217,1,"본인이 인생에서 가장 힘들거나 어려웠을 때를 기술하고, 이를 어떻게 극복했는지 서술하시오.[1000자] (열정,끈기,도전정신,친화력,임기응변)"
3218,1,자신의 윤리&#8729;도덕적 신념을 지키기 위해 손해나 희생을 감수하고 일을 수행한 경험이 있다면 서술해 주십시오.* [100자 이상 500자 이내]
3219,1,본인이 살아오면서 가장 도전적이었거나 가장 인상깊었던 경험을 기술하세요.
3220,1,"예상치 못한 문제 발생으로 계획대로 진행되지 않았을 때, 책임감을 가지고 적극적으로 문제를 해결한 경험과 그 경험을 통해 얻은 것이 무엇인지 구체적으로 기술하세요. (700자)"
3221,1,본인의 경험 중 지원한 직무와 관련하여 가장 특별하고 인상 깊었던 경험에 대해 구체적으로 기술하세요. (700자)
3222,1,학업 이외에 관심과 열정을 가지고 했던 다양한 경험중 기억에 남는것을 기술해 주세요.
3223,1,본인이 도전했던 여러 경험 중 가장 힘들었던 경험을 작성하고 이를 통해 배운 점은 무엇이었는지 작성해주시기 바랍니다. ~500자
3224,1,"당신에게 감동을 드리겠습니다. 누군가를 감동시키기 위해 노력했던 경험과, 그러한 노력이 상대방에게 어떻게 받아들여졌으며, 어떠한 변화로 이어졌는지 기술해 주시기 바랍니다. (1200자)"
3225,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오. [500자 이내]"
3226,1,"본인이 살면서 가치관을 형성하는데 가장 큰 영향을 끼친 경험은 무엇이며, 그 경험을 통하여 배운 점과 이후의 삶에 영향을 미친 구체적인 사례를 기술하여 주시기 바랍니다.[1000]"
3227,1,"자신이 하고 싶은 것을 진지하고 순수한 마음으로 수행했던 경험(Integrity/진지함), 무엇인가에 빠져 열정적이고, 헌신적으로 그것"
3228,1,"자신의 윤리관은 어떤 것 인지와 그러한 윤리관을 가지게 된 이유, 그것을 발휘한 실제 경험사례를 구체적으로 기술하시오."
3229,1,"새롭고 낯선 환경에 적응해 가면서 좀 더 잘 생활할 수 있었던 자신의 노하우(Know-how)는 어떤 것이 있으며, 이를 활용했던 실제 적용사례를 설명하시오."
3230,1,"새롭고 낯선 환경에 적응해 가면서 좀 더 잘 생활할 수 있었던 자신의 노하우(Know-how)는 어떤 것이 있으며, 이를 활용했던 실제 적용사례를 설명하시오. [400 Bytes 이상1000 Bytes 이내 작성]"
3231,1,지금까지 살아오면서 자신의 이익을 초월하여 자발적으로 주변의 사람에게 도움을 주었던 경험과 그 과정에서 가장 힘들었던 점은 무엇이었는지 기술하시오. [400 Bytes 이상1000 Bytes 이내 작성]
3232,1,"대학생활 중 가장 뛰어난 성과를 거두었던 경험이 무엇이었으며, 그 과정에서 어떠한 노력을 하였고 무엇을 배웠는지 작성해주세요.* [500자 이내]"
3233,1,"살면서 가장 어려웠던 경험은 무엇이었으며, 그것을 극복하기 위해서 어떠한 노력을 하였고 결과가 어떠하였는지 작성해주세요. * [500자 이내]"
3234,1,자신의 단점 혹은 한계를 극복하려고 했던 경험과 그 느낀점(500자 8단락)
3235,1,기존의 방식이 아니라 창의력을 발휘하여 새롭게 문제를 해결했던 사례를 기술해 주십시오. (500자)
3236,1,"자신의 인생에서 가장 어려웠던 일, 또는 실패했던 경험과 그 당시 어떻게 대처했는지에 대해 기술해 주십시오. (500자)"
3237,1,"본인이 살면서 가치관을 형성하는데 가장 큰 영향을 끼친 경험이 무엇이며, 그 경험을 통하여 배운 점과 이후의 삶에 영향을 미친 구체적인 사례를 기술하여 주시기 바랍니다"
3238,1,본인의 인생에 가장 큰 영향을 미쳤던 일(사건/경험)에 대해 기술해 주세요. (700자) 1) 구체적인 실제 사건 2) 어떠한 영향을 미쳤는지 3) 그 사건 전/후로 어떤 점이 달라졌는지
3239,1,"대학생활 중, 어려움을 극복했던 경험을 구체적으로 작성해 주세요. (1000자) 1) 상황에 대한 설명 2) 어려움을 극복하기 위해 노력했던 과정 및 결과 3) 해당 경험을 통해 배운 점"
3240,1,"인생에서 가장 성취감을 느꼈던 일, 그 일을 달성하기 위해 어떤 노력을 하였는지"
3241,1,지금까지 힘들었던 시기와 대응방법에 대해서 (400글자 이내)
3242,1,"학창시절(고등학교 및 대학교) 가장 열심히 공부한 과목은 무엇이며, 어떻게 공부 하였고, 현재 그 분야(과목)에서 자랑할 만한 실력은 어느 정도 인지? (400글자 이내)"
3243,1,실패했던 경험이나 크게 좌절했던 경험과 극복사례는? 0자/최대300자
3244,1,본인이 갖고 있는 남다른 경험
3245,1,"최근 3년 이내에 본인이 이룬 가장 큰 성과를 기술하되 목표 설정 이유, 노력 과정, 고난 극복, 결과 등을 구체적으로 기술하여 주십시오."
3246,1,열정적이고 도전적으로 몰입하여 성과를 창출했거나 목표를 달성한 경험을 기술하시오. (1000자)
3247,1,본인의 창의적인 아이디어를 통해 조직의 업무 프로세스를 개선하거나 성과를 낸 경험이 있다면 상세하게 기술해 주십시오.
3248,1,문제에 직면했을 때 그것을 어떻게 극복했는지 서술하시오. (30자~500자)
3249,1,사회활동:학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 구체적으로 기술해주세요.
3250,1,"자신이 겪은 가장 큰 실패경험 및 극복방법, 실패를 통하여 얻은 교훈에 대하여 기술하시오."
3251,1,학업 이외에 본인이 관심과 열정을 가지고 가장 자기주도적으로 계획을 수립하고 추진했던 경험이 있으면 서술해주십시오. 500자
3252,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오.(한글은 한 글자에 2byte입니다.) (0/1000 bytes)"
3253,1,"예상치 못한 문제의 발생으로 계획대로 일이 진행되지 않았을 때, 책임감을 가지고 적극적으로 문제를 해결한 경험과, 그 경험을 통해 얻은 것은 무엇인지 구체적으로 기술해 주십시오.(700자 이하)"
3254,1,자신이 가진 열정을 발휘하여 성취감을 느꼈던 경험을 기술하십시오. (1200byte) 성취가뭐냐
3255,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오. (500자)"
3256,1,"귀하가 지금까지 살아오면서 부딪혔던 난관을 적극적으로 극복한 실제 경험을 기술하거나, 쉽게 성취하기 어려운 목표달성을 위해 최선의 노력을 했던 실제 경험을 기술하시오. * [100자 이상 600자 이내]"
3257,1,"위 경험의 목표 달성 과정 중 난관 혹은 장애물은 무엇이었으며, 어떤 방법으로 극복했습니까?"
3258,1,위 경험의 달성 과정 상 혹은 성취결과를 통해 본인이 얻은 것은 무엇입니까?
3259,1,귀하의 대학생활 중 탁월한 활동실적(교내외)이 있다면 무엇입니까? 최소 200자 / 500자 제한
3260,1,정확한 분석력을 바탕으로 문제상황을 효과적으로 해결한 경험 (600자)
3261,1,본인에게 가장 힘들었던 도전 또는 인상적인 경험과 그것을 통해서 이룬 것 상세 기재.
3262,1,보험이 나의 삶에 도움이 됐던 경험 (500자)
3263,1,담대한 목표를 세우고 이를 달성하고자 노력했던 사례에 대해 기술하세요. 1) 어떠한 상황 속에서 그와 같은 목표를 세우게 되었나요? 2) 구체적으로 어떠한 일을 어떻게 행동하였나요? 3) 그에 대한 결과는 어떠하였나요? 성공 또는 실패에 대한 원인을 기술하세요.(1200자)
3264,1,"스스로 문제점을 발견하여 이를 해결한 경험에 대해 기술하세요. 1) 어떤 과정에서 문제점을 발견하게 되었나요? 2) 문제를 해결하기 위해 어떤 행동을 하였고, 어떤 노력을 기울였나요? 3) 노력의 결과는 어떠하였고, 얻을 수 있었던 것은 무엇이었나요? (1200자)"
3265,1,"열정을 가지고 몰입했던 경험, 창의적인 아이디어를 가지고 목표를 이루어낸 경험, 가장 힘들었던 경험과 그것을 통해 깨달은 점 중 한가지를 선택하여구체적으로 기술해 주십시오."
3266,1,기존의 현상을 개선함으로써 조직의 성과를 조금이라도 향상시켰던 경험에 대하여 기술해 주시기 바랍니다.
3267,1,기존의 방식이 아니라 창의력을 발휘하여 새롭게 문제를 해결했던 사례를 기술해 주십시오.
3268,1,"자신의 인생에서 가장 어려웠던 일, 또는 실패했던 경험과 그 당시 어떻게 대처했는지에 대해 기술해 주십시오."
3269,1,본인이 살아오면서 경험한 가장 큰 성과와 가장 큰 실패에 대해 말해보시오.
3270,1,이제까지 가장 어려웠던 위기와 이를 극복하기 위해 했던 행동과 결과에 대해 구체적으로 기술하십시오. (1200 byte)
3271,1,My Story : 본인이 이룬 가장 큰 성취경험과 실패경험에 대하여
3272,1,최근 1년 내에 본인의 목표 또는 가장 노력한 일과 그 결과에 대해 기술해 주세요
3273,1,"자신을 힘들게 했던 실패경험은 무엇이며, 그 경험을 통해 얻었던 교훈을 작성해 주세요."
3274,1,"SW개발 관련하여 성공 혹은 실패한 프로젝트가 있다면, 왜 성공/실패 했다고 판단했는지와 그 요인을 기술해주세요"
3275,1,자신의 인생관이나 생활신조에 따라 행동하여 좋은 결과를 만들었던 사례와 그 과정에서 본인이 배운 점을 기술하세요.
3276,1,사회활동: 학업 이외에 관심과 열정을 가지고 했던 경험 중 가장 기억에 남는 것을 구체적으로 기술해주세요 (800자)
3277,1,사회활동: 학업 이외에 과나심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 구체적으로 기술해 주세요.
3278,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오. (500자 이내)"
3279,1,본인이 살면서 ‘열정’을 가지고 목표를 달성한 경험이 있으면 기술하여 주십시오.
3280,1,자신의 열정을 통해 시련을 극복했던 사례 및 자신이 얻은 변화를 구체적으로 서술하시오.
3281,1,"시키는 일의 범위를 넘어서 적극적으로 도전한 경험이 있다면 소개해 주십시오. - 구체적으로 언제, 어떤 상황이었습니까? - 어떻게 행동했습니까? - 결과에서 얻은 교훈은 무엇입니까? * [300자 이내]"
3282,1,귀하는 자신의 변화와 혁신을 위해 스스로 하고 있는 것에 대해 기술해 주십시오. - 구체적으로 어떤 노력을 하고 있습니까? - 그 노력을 통해 어떤 효과를 얻을 수 있습니까? - 그 결과에 대해 어느 정도 만족하십니까? * [300자 이내]
3283,1,"지금까지 자신이 다른 사람에게 설명해야 했던 가장 복잡하거나 어려웠던 아이디어, 상황 또는 경험에 대해 기술해 주십시오. - 구체적으로 언제, 어떤 상황이었습니까? - 어떻게 설명을 했습니까? - 그 결과는 어떠했습니까? * [300자 이내]"
3284,1,"지원자가 살아오면서 해결해야 했던 가장 어려운 과제는 무엇이었습니까? - 구체적으로 언제, 어떤 상황이었습니까? - 어떤 대안들을 모색했으며, 어떤 기준으로 하나의 대안을 선택하셨습니까? - 그 결과에 어느 정도 만족하십니까? * [300자 이내]"
3285,1,본인이 스스로 도전적인 목표를 설정하고 목표 달성을 위해 노력했던 사례와 그 결과를 기술해 주십시오. [400자 이상 1000자 이내]
3286,1,"여러분이 수행하거나 경험했던 최고/최악의 서비스를 한가지씩 작성하고, 그 이유를 작성해 주세요. 1) 본인이 수행하거나 경험했던 최고의 서비스 사례와 그 이유 2) 본인이 수행하거나 경험했던 최악의 서비스 사례와 그 이유, 본인이라면 어떠한 서비스를 제공했을 지에 대해 구체적으로 작성해 주세요. (1000자)"
3287,1,"자신이 하고 싶은 것을 진지하고 순수한 마음으로 수행했던 경험(Integrity/진지함), 무엇인가에 빠져 열정적이고, 헌신적으로 그것을 수행했던 경험(Passion/헌신), 현재에 만족하지 않고, 끊임없는 개선을 통해 타인을 감동시켰던 경험 중 한 개를 선택하여 그 경험과 결과에 대해서 서술하시오. (1200자)"
3288,1,"공모전 수상, 인턴 경험, 또는 본인을 어필할 수 있는 특이 경험이 있다면 기재해주시기 바랍니다."
3289,1,"최근 3년 이내에 귀하께서 어떤 목표를 성취한 경험이 있다면 구체적인 동기, 행동, 결과 등을 기술하여 주십시오."
3290,1,"전공학습이나 소위 스펙 쌓기와 무관한 일 중, 가장 흥미 있게 한 활동은 무엇이었는 지와, 그 이유를 구체적으로 서술하세요 (600자)"
3291,1,"실패 혹은 위기를 극복한 경험을 기술하고 이를 통해 배운 점이 무엇인지, 또 이런 경험을 인생에서 어떻게 활용할 수 있을지 서술하세요(600자)"
3292,1,지금까지 이룬 가장 큰 성취 3가지 (200Bytes 이내)
3293,1,자신이 가장 강한의지를 불태웠었던 경험과 그 결과에 대해 기술하시오. (1000 Bytes 이내)
3294,1,"최근 자신이 가장 힘들었던 경험은 무엇이었으며, 어떻게 극복하였는지 기술하시오. (1000 Bytes 이내)"
3295,1,당신에게 주어진 역할이나 일을 보다 책임감 있게 수행하고 더 좋은 결과물을 만들기 위해 노력했던 최근 경험이 있습니까? 당시 상황 속에서 당신이 취한 행동과 그 결과를 중심으로 기술해 주십시오. / 500 자
3296,1,"대학생활 중, 어려움을 극복했던 경험을 구체적으로 작성해 주세요. 1) 상황에 대한 설명 2) 어려움을 극복하기 위해 노력했던 과정 및 결과 3) 해당 경험을 통해 배운 점을 반드시 포함하여 작성해 주세요. (1000자)"
3297,1,"언제, 어디서 겪은 경험이었습니까?"
3298,1,문제를 효과적으로 해결하기 위해 어떤 행동을 하였습니까?
3299,1,결과는 어떠하였습니까?
3300,1,"예상치 못했던 문제로 인해 계획대로 일이 진행되지 않았을 때, 책임감을 가지고 적극적으로 끝까지 업무를 수행해내어 성공적으로 마무리했던 경험이 있으면 서술해 주십시오. [100자 이상 500자 이내]"
3301,1,"개인적인 어려움과 희생을 각오하고 윤리적, 도덕적으로 행동했던 경험이 있다면 서술해 주십시오. [100자 이상 500자 이내]"
3302,1,"성인이 된 이후 가장 큰 성취감과 좌절감을 느꼈던 일은 무엇이고, 왜 그렇게 느꼈는지 기술해주세요. (1000자 이내)"
3303,1,현재까지 가장 보람을 느꼈던 일과 가장 힘들었던 일 및 그에 대해서 어떻게 극복했는지 구체적으로 기재하시오.
3304,1,[또 한번의 난관]
3305,1,여러분의 대학생활 중 가장 뛰어난 성과를 이뤄냈던 경험을 구체적으로 작성
3306,1,어떤 사안에 대해 객관적이고 과학적인 분석을 통해 문제를 해결한 경험을 작성해 보십시오.
3307,1,"인생에서 겪었던 가장 의미 있는 사건은 무엇이며, 그 사건이 본인에게 미친 영향에 대하여 서술해 주십시오. (500자 이내)"
3308,1,학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 구체적으로 기술해주세요. (800자)
3309,1,"자신의 경험 중 가장 힘들었던 일은 무엇이며, 그 일을 극복하기 위해 어떤 노력을 다하였는지 서술하여 주십시오 [ 500자 이내 ]"
3310,1,"자신의 인생에서 가장 중요한 경험은 무엇이며, 그 경험을 통해 얻은 것은 무엇인지 작성해 주시기 바랍니다. (최소 30자~700자 제한)"
3311,1,학업 이외에 관심과 열정을 가지고 했던 다양한 경험중 기억에 남는것을 기술해 주세요. 300자
3312,1,상기의 경험을 통해 얻은 것은 무엇입니까? 300자
3313,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오"
3314,1,"본인이 살면서 가치관을 형성하는데 가장 큰 영향을 끼친 경험이 무엇이며, 그 경험을 통하여 배운 점과 이후의 삶에 영향을 미친 구체적인 사례를 기술하여 주시기 바랍니다. (1000자)"
3315,1,"본인이 인생에서 가장 힘들거나 어려웠을 때를 기술하고, 이를 어떻게 극복했는지 서술하시오."
3316,1,인생에서 성공했던 경험과 실패했던 경험
3317,1,"자신에게 요구된 것보다 더 높은 목표를 스스로 세워 시도했던 경험 중 가장 기억에 남는 것은 무엇입니까? 목표 달성 과정에서 아쉬웠던 점이나 그 때 느꼈던 자신의 한계는 무엇이고 이를 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오."
3318,1,남들과 다른 새로운 관점으로 변화/혁신을 추구한 경험과 그를 통해 배운점이 무엇인지 기술하시오. (700자)
3319,1,성장과정에서 도전적인 목표를 설정하고 끈기 있게 실행하여 성과를 창출한 경험에 대하여 작성하여 주십시오. [ 100자 이상 500자 이내]
3320,1,어렵거나 힘이 들 때 스스로 동기부여하고 이겨낸 경험이 있으면 서술하시오. 또한 그 속에서 얻은 것은 무엇입니까?
3321,1,기존의 불합리한 문제나 자신의 부족한 부분을 극복해낸 경험에 대해 기술하시오.
3322,1,대학생활 중 가장 도전적으로 임하였던 일은 무엇입니까? (2000자)
3323,1,어떤 문제나 과제에 대해 기존의 방법과 다른 창의적인 방법으로 문제를 해결했던 경험에 대하여 작성하여 주십시오. [ 100자 이상 500자 이내
3324,1,성장과정에서 도전적인 목표를 설정하고 끈기 있게 실행하여 성과를 창출한 경험에 대하여 작성하여 주십시오. 500자
3325,1,어떤 문제나 과제에 대해 기존의 방법과 다른 창의적인 방법으로 문제를 해결했던 경험에 대하여 작성하여 주십시오. 500자
3326,1,"열정과 자신감을 가지고 도전했던 경험은 무엇이었으며, 어떻게 행동하였고 그 결과는 무엇인지 기술하여 주십시오. [500자 이상 3000자 이내]"
3327,1,"전공 혹은 취업과 무관한 일 중 가장 흥미있게 한 활동은 무엇이며, 그 이유와 활동을 통해 배운 점을 서술해주십시오. [500자 이상 3000자 이내]"
